id,location,sitename,sitenumber,lat,long,habitat,date,time,family,species,weight,tl,sl,sex,w_liv,w_gon,ae1,ae2,key,n,c,p
GAM18B047,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,86,13.83,11.097,F,0.4,0.08,1,1,AE2,8.0923123426,47.9047842874,2.0118527899
GAM18B048,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,87,14.98,12.206,M,0.38,0.14,1,1,AE1,7.345691906,44.0521148825,0.3710006546
GAM18B048,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,87,14.98,12.206,M,0.38,0.14,1,1,AE2,4.601461421,26.75769034,0.134485672
GAM18B052,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,3800,65.482,54.356,F,40.15,14,1,1,AE2,2.3435736677,24.8186833856,1.212705191
GAM18B053,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,3200,64.126,55.399,F,34.25,10.94,1,1,AE2,9.3264367816,45.7471264368,0.8955471639
GAM18B054,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,2950,63.937,54.18,F,18.05,11.8,0,1,AE2,9.318974359,44.5877948718,0.774945091
GAM18B055,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,367,32.45,22.636,M,4.45,0.22,1,0,AE1,2.5284153005,34.7999180328,0.2825023039
GAM18B056,Mangareva,C1,NA,NA,NA,outer,NA,NA,NA,Centropyge flavissima,34.7,10.944,9.103,I,0.16,0.02,1,1,AE1,5.8086028771,46.278285435,0.3158969017
GAM18B056,Mangareva,C1,NA,NA,NA,outer,NA,NA,NA,Centropyge flavissima,34.7,10.944,9.103,I,0.16,0.02,1,1,AE2,4.3840236686,28.5850887574,0.6699028964
GAM18B057,Mangareva,C1,NA,NA,NA,outer,NA,NA,NA,Centropyge flavissima,43.59,11.351,9.162,M,0.13,0.08,1,0,AE1,6.4555831266,39.7558808933,0.403880579
GAM18B058,Mangareva,C1,NA,NA,NA,outer,NA,NA,NA,Centropyge flavissima,33.64,10.778,8.772,M,NA,0.02,1,1,AE1,6.1090379009,38.2236151603,0.3047098413
GAM18B062,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,106.45,20.119,15.619,F,0.53,0.48,0,1,AE2,1.8197402597,19.3567272727,0.3396657703
GAM18B063,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,109,19.673,15.346,F,0.64,0.33,1,1,AE2,6.1147392290000004,36.4062811791,0.5028478628
GAM18B065,Mangareva,C1,NA,NA,NA,outer,NA,NA,NA,Parupeneus multifasciatus,114.6,20.93,16.726,M,0.45,0.13,1,0,AE1,5.8827220045,35.4432908354,1.3091537115
GAM18B067,Mangareva,C2,NA,NA,NA,lagoon,NA,NA,NA,Chlorurus spilurus,182.7,21,17.6,NA,5.57,NA,0,1,AE2,3.5677336797,24.6458879685,0.2827530514
GAM18B074,Mangareva,D1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,10350,92.561,78.458,F,56.46,6.48,0,1,AE2,8.825436409,38.6550623441,0.775444956
GAM18B075,Mangareva,D1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,8050,86.38,70.318,F,68.1,3.35,0,1,AE2,8.6097186701,40.1460358056,0.9149974547
GAM18B091,Mangareva,D2,NA,NA,NA,lagoon,NA,NA,NA,Monotaxis grandoculis,430,30.563,24.172,F,2.65,0.3,0,1,AE2,2.9283819629,22.5505039788,0.7118234238
GAM18B092,Mangareva,E1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,10750,91.328,74.929,M,106,4,0,1,AE2,10.4404938272,45.6941975309,0.8650910955
GAM18B093,Mangareva,E1,NA,NA,NA,outer,NA,NA,NA,Monotaxis grandoculis,1100,42.744,34.039,F,12.3,7.1,1,1,AE2,2.7872635226,53.2802490229,0.3511901186
GAM18B094,Mangareva,E1,NA,NA,NA,outer,NA,NA,NA,Monotaxis grandoculis,1650,50.538,39.154,F,11,1.45,0,1,AE2,0.9030800821,15.4728952772,0.1240746419
GAM18B102,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,169.7,24.55,19.16,F,0.7,0.4,0,1,AE2,7.7496332518,37.6245476773,1.0573887006
GAM18B103,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,184.3,25.477,20.518,F,0.62,0.37,0,1,AE2,8.4854599407,40.5676261128,0.8259583922
GAM18B104,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,169,23.262,18.495,F,1.07,0.46,0,1,AE2,2.2511520737,18.9759907834,0.7672490317
GAM18B105,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,121.1,22.416,17.565,F,0.6,0.17,0,1,AE2,1.9681293303,18.3450115473,0.3748138586
GAM18B106,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Gnathodentex aureolineatus,104.7,20.881,16.566,F,0.35,0.14,0,1,AE2,2.5107491857,30.8436482085,0.2272854205
GAM18B111,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Centropyge flavissima,28.5,9.678,7.755,M,0.24,0.42,1,0,AE1,8.2404040404,41.2026515152,0.3632768834
GAM18B112,Mangareva,E2,NA,NA,NA,lagoon,NA,NA,NA,Acanthurus triostegus,110.8,18.172,14.338,M,1.21,0.39,0,1,AE2,5.850295858,34.8872189349,0.7268550895
GAM18B116,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,8650,84.27,71.03,F,41.67,5.89,1,1,AE1,11.371791078,45.3480435982,3.7218304864
GAM18B116,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,8650,84.27,71.03,F,41.67,5.89,1,1,AE2,2.4540389972,15.1768523677,1.1961673355
GAM18B117,Mangareva,F1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,9600,87.619,72.854,F,103.32,3.45,1,1,AE1,5.0146341463,52.0929268293,0.6042669306
GAM18B117,Mangareva,F1,NA,NA,NA,outer,NA,NA,NA,Plectropomus laevis,9600,87.619,72.854,F,103.32,3.45,1,1,AE2,4.0517647059,32.2940294118,1.9634277789
GAM18B121,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Plectropomus laevis,2350,54.831,45.665,F,17.45,7.88,0,1,AE2,9.3861198738,42.8596214511,0.970787221
GAM18B123,Mangareva,F1,NA,NA,NA,outer,NA,NA,NA,Monotaxis grandoculis,2100,46.805,38.991,F,14.9,1.9,0,1,AE2,2.8311435523,21.4508515815,0.3649272455
GAM18B124,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Monotaxis grandoculis,1600,46.91,37.423,F,13.45,2.57,1,1,AE2,1.2249473395,22.5516974928,NA
GAM18B125,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,450,35.485,25.153,M,5,0.35,1,0,AE1,3.8068421053,36.8214473684,0.2875858828
GAM18B126,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,418,34.385,23.157,M,5.07,1.1,1,1,AE1,4.1732394366,30.0732159624,0.1510258644
GAM18B126,Mangareva,F3,NA,NA,NA,lagoon,NA,NA,NA,Naso lituratus,418,34.385,23.157,M,5.07,1.1,1,1,AE2,4.1828571429,34.8588,0.6432806087
